Linux 5.4.0-58-generic (kesServer) 	2021년 01월 11일 	_x86_64_	(20 CPU)

15시 58분 25초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15시 58분 26초  all   25.91    0.00   48.49    0.00    0.00   23.39    0.00    0.00    0.00    2.22
15시 58분 26초    0   23.47    0.00   52.04    0.00    0.00   22.45    0.00    0.00    0.00    2.04
15시 58분 26초    1   25.51    0.00   44.90    0.00    0.00   27.55    0.00    0.00    0.00    2.04
15시 58분 26초    2   26.47    0.00   46.08    0.00    0.00   25.49    0.00    0.00    0.00    1.96
15시 58분 26초    3   23.96    0.00   54.17    0.00    0.00   19.79    0.00    0.00    0.00    2.08
15시 58분 26초    4   23.47    0.00   48.98    0.00    0.00   25.51    0.00    0.00    0.00    2.04
15시 58분 26초    5   24.24    0.00   49.49    0.00    0.00   24.24    0.00    0.00    0.00    2.02
15시 58분 26초    6   27.27    0.00   47.47    0.00    0.00   23.23    0.00    0.00    0.00    2.02
15시 58분 26초    7   28.28    0.00   51.52    0.00    0.00   19.19    0.00    0.00    0.00    1.01
15시 58분 26초    8   27.27    0.00   48.48    0.00    0.00   22.22    0.00    0.00    0.00    2.02
15시 58분 26초    9   27.55    0.00   47.96    0.00    0.00   22.45    0.00    0.00    0.00    2.04
15시 58분 26초   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15시 58분 26초   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

15시 58분 26초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15시 58분 27초  all   23.72    0.00   48.55    0.00    0.00   26.43    0.00    0.00    0.00    1.30
15시 58분 27초    0   24.75    0.00   47.52    0.00    0.00   25.74    0.00    0.00    0.00    1.98
