Linux 5.4.0-48-generic (server3) 	2020년 11월 26일 	_x86_64_	(10 CPU)

12시 09분 04초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12시 09분 05초  all    5.96    0.00   11.73    0.10    0.00   18.09    0.00    0.00    0.00   64.12
12시 09분 05초    0    0.93    0.00    0.93    0.00    0.00    8.33    0.00    0.00    0.00   89.81
12시 09분 05초    1    5.00    0.00   10.00    0.00    0.00   16.00    0.00    0.00    0.00   69.00
12시 09분 05초    2    5.94    0.00   15.84    0.00    0.00   20.79    0.00    0.00    0.00   57.43
12시 09분 05초    3   10.78    0.00   14.71    0.00    0.00   26.47    0.00    0.00    0.00   48.04
12시 09분 05초    4   11.00    0.00   23.00    0.00    0.00   27.00    0.00    0.00    0.00   39.00
12시 09분 05초    5    3.06    0.00    7.14    0.00    0.00   11.22    0.00    0.00    0.00   78.57
12시 09분 05초    6    7.07    0.00    8.08    0.00    0.00   12.12    0.00    0.00    0.00   72.73
12시 09분 05초    7   10.20    0.00   27.55    0.00    0.00   45.92    0.00    0.00    0.00   16.33
12시 09분 05초    8    3.03    0.00    8.08    0.00    0.00   15.15    0.00    0.00    0.00   73.74
12시 09분 05초    9    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

12시 09분 05초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12시 09분 06초  all    7.37    0.00   13.55    0.00    0.00   20.82    0.00    0.00    0.00   58.27
12시 09분 06초    0    4.81    0.00    1.92    0.00    0.00    8.65    0.00    0.00    0.00   84.62
12시 09분 06초    1    2.97    0.00    7.92    0.00    0.00    7.92    0.00    0.00    0.00   81.19
12시 09분 06초    2   14.14    0.00   38.38    0.00    0.00   45.45    0.00    0.00    0.00    2.02
12시 09분 06초    3   14.71    0.00   22.55    0.00    0.00   32.35    0.00    0.00    0.00   30.39
12시 09분 06초    4    8.25    0.00   19.59    0.00    0.00   31.96    0.00    0.00    0.00   40.21
12시 09분 06초    5    2.00    0.00    6.00    0.00    0.00   15.00    0.00    0.00    0.00   77.00
12시 09분 06초    6   10.89    0.00   20.79    0.00    0.00   36.63    0.00    0.00    0.00   31.68
12시 09분 06초    7    4.95    0.00    0.99    0.00    0.00    2.97    0.00    0.00    0.00   91.09
12시 09분 06초    8    9.80    0.00   11.76    0.00    0.00   20.59    0.00    0.00    0.00   57.84
12시 09분 06초    9    2.00    0.00    8.00    0.00    0.00    8.00    0.00    0.00    0.00   82.00

12시 09분 06초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12시 09분 07초  all    7.08    0.00   13.06    0.00    0.00   21.04    0.00    0.00    0.00   58.82
12시 09분 07초    0    0.00    0.00    1.89    0.00    0.00    5.66    0.00    0.00    0.00   92.45
12시 09분 07초    1    9.00    0.00   19.00    0.00    0.00   42.00    0.00    0.00    0.00   30.00
12시 09분 07초    2    8.00    0.00   15.00    0.00    0.00   27.00    0.00    0.00    0.00   50.00
12시 09분 07초    3    7.14    0.00   15.31    0.00    0.00   23.47    0.00    0.00    0.00   54.08
12시 09분 07초    4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
